year,from,to,count
2023,Roman_sculpture,Classical_sculpture,197
2023,Death_of_Alexander_the_Great,Klippel–Feil_syndrome,263
2023,Roman_Empire,Renaissance_architecture,255
2023,Tragedy,Hellenistic_period,89
2023,Myrrh,Ancient_Egypt,163
2023,History_of_masturbation,Ancient_Egypt,50
2023,Althaea_officinalis,Ancient_Egypt,67
2023,Nero_Claudius_Drusus,Augustus,725
2023,Strabo,Augustus,38
2023,Bellum_Batonianum,Augustus,98
2023,Latium,Augustus,46
2023,Heraclius,Augustus,10
2023,Augustus,Year_of_the_Four_Emperors,8313
2023,Ancient_Egypt,Pharaoh,1642
2023,Pheron,Pharaoh,237
2023,The_Octagon_(Egypt),Pharaoh,110
2023,"Tarsus,_Mersin",Mersin,73
2023,Caesar's_civil_war,Titus_Labienus,1319
2023,Ancient_Egypt,Emmer,27
2023,Library_of_Alexandria,Alexandria_Library,268
2023,Callimachus,Hellenistic_period,36
2023,Doric_Greek,Koine_Greek,97
2023,Mediterranean_Sea,Alboran_Sea,409
2023,Mark_Antony,Marcus_Vipsanius_Agrippa,143
2023,Cleopatra,Lighthouse_of_Alexandria,50
2023,Death_of_Alexander_the_Great,Kalanos,823
2023,China–Iran_relations,Parthian_Empire,90
2023,Western_Roman_Empire,Parthian_Empire,76
2023,Berenice_III,Ptolemy_X_Alexander_I,1534
2023,Alexander_the_Great,Achaemenid_Assyria,65
2023,Death_of_Alexander_the_Great,Babylonian_astronomical_diaries,1667
2023,Caesar's_civil_war,Aerarium,80
2023,Berenice_III,Cleopatra_IV,23
2023,Death_of_Cleopatra,Nubia,13
2023,Mediterranean_Sea,Battle_of_Trafalgar,25
2023,Princeps,Julius_Caesar,26
2023,Aquitani,Julius_Caesar,58
2023,Gaius,Julius_Caesar,111
2023,Caesar_(disambiguation),Julius_Caesar,953
2023,Parthian_Empire,Manichaeism,100
2023,Ptolemy_XII_Auletes,Cicero,10
2023,Byzantine_dress,Ancient_Rome,43
2023,Octavia_the_Younger,Caligula,1029
2023,Parthian_Empire,Iran,182
2023,Julius_Caesar,Julius_Caesar_(play),899
2023,Lateran_Obelisk,Alexandria,40
2023,Attica,Greek_language,12
2023,Colchis,Greek_language,62
2023,Delphi,Greek_language,55
2023,Ptolemaic_Kingdom,Cleopatra,4712
2023,Death_of_Cleopatra,Tyet,99
2023,List_of_Roman_client_rulers,Kingdom_of_Pontus,202
2023,Western_Roman_Empire,Roman_Empire,17513
2023,Great_power,Roman_Empire,83
2023,Castello_Sforzesco,Roman_Empire,41
2023,Trajan's_Dacian_Wars,Roman_Empire,145
2023,Lucius_Verus,Roman_Empire,80
2023,Sestertius,Roman_Empire,56
2023,Jesus_in_Islam,Roman_Empire,761
2023,Delal_Bridge,Roman_Empire,41
2023,Mark_Antony,War_of_Actium,673
2023,Egyptology,Egyptomania_in_the_United_States,206
2023,Arch_of_Trajan_(Benevento),Appian_Way,36
2023,Gombe_State,Egyptian_cobra,14
2023,Indo-Greek_Kingdom,Gorytos,33
2023,Third_Punic_War,Roman_Republic,466
2023,Tiberius_Claudius_Nero_(father_of_Tiberius_Caesar),Roman_Republic,137
2023,Crisis_of_the_Roman_Republic,Roman_Republic,1677
2023,Cleopatra_(disambiguation),Cleopatra_(cigarette),44
2023,Kapi_Agha,Eunuch,155
2023,Romance_of_the_Three_Kingdoms,Eunuch,168
2023,Fountain_of_Youth,Alexander_the_Great,67
2023,Adolf_Hitler,Alexander_the_Great,1492
2023,Parmenion,Alexander_the_Great,292
2023,Ptolemy_IX_Soter,Ptolemy_XII_Auletes,485
2023,Kingdom_of_Armenia_(antiquity),Orontes_IV,10
2023,Naval_ram,Battle_of_Actium,10
2023,Cicero_Minor,Battle_of_Actium,97
2023,Sol_Invictus,Battle_of_Actium,32
2023,Early_Dynastic_Period_(Egypt),Egyptian_language,180
2023,Library_of_Alexandria,Imperial_Library_of_Constantinople,1058
2023,Ptolemaic_Kingdom,Raphia_Decree,11
2023,Classical_Greece,Ionian_Revolt,171
2023,Diadem,Walters_Art_Museum,14
2023,Roman_Egypt,Mark_Antony,85
2023,Charlton_Heston_filmography,Mark_Antony,78
2023,"Move_Over,_Darling",Cleopatra_(1963_film),33
2023,List_of_superlative_Academy_Award_winners_and_nominees,Cleopatra_(1963_film),13
2023,Gnaeus_Pompeius,Pompey,13
2023,Pompey's_eastern_settlement,Pompey,100
2023,Temple_in_Jerusalem,Pompey,164
2023,Mark_Antony,Battle_of_Philippi,1731
2023,Ptolemaic_Kingdom,Berenice_I_of_Egypt,54
2023,Alexander_the_Great,Magnesia_on_the_Maeander,63
2023,Seven_Seas,Mediterranean_Sea,615
2023,Ancient_Greek,Mediterranean_Sea,602
2023,Roman_dictator,Titus_Larcius,115
2023,Mark_Antony,Fulvia,4339
2023,Thutmose_(sculptor),Nefertiti,67
2023,Roman_legion,Roman_army_of_the_late_Republic,215
2023,Alexander_the_Great,Alauddin_Khalji,90
2023,Mark_Antony,Richard_Burton,61
2023,Julius_Caesar,Gallia_Narbonensis,101
2023,Mark_Antony,Augustus_(title),4295
2023,Ptolemaic_dynasty,Queen_regnant,128
2023,Historiography,Intellectual_history,52
2023,Roman_Empire,Brescia_Casket,21
2023,Ancient_Egypt,Ptolemaic_dynasty,45
2023,Cleopatra_Thea,Ptolemaic_dynasty,10
2023,Ptolemaic_Kingdom,Ptolemaic_dynasty,5894
2023,Pharaoh,List_of_historical_capitals_of_Egypt,433
2023,Egyptian_language,Adolf_Erman,74
2023,Circumcision_in_Africa,Troglodytae,13
2023,Alexander_the_Great,"Thebes,_Greece",3194
2023,Antony_and_Cleopatra,List_of_cultural_depictions_of_Cleopatra,552
2023,Sasanian_Egypt,Roman_Egypt,4608
2023,Hellenistic_period,Constantinople,232
2023,Ptolemaic_dynasty,Donations_of_Alexandria,53
2023,Xenophobia,Ancient_Egypt,51
2023,Senet,Ancient_Egypt,32
2023,Great_Fire_of_Rome,Augustus,36
2023,Rome_(TV_series),Augustus,1136
2023,10s,Augustus,13
2023,War_of_Actium,Augustus,2441
2023,Appian_Way,Roman_censor,426
2023,Herodotus,Historiography,301
2023,Indo-Greek_Kingdom,Peithon_(son_of_Agenor),12
2023,List_of_people_who_have_been_considered_deities,Pharaoh,123
2023,Death_of_Cleopatra,Ptolemaic_Kingdom,1473
2023,Xiongnu,Ptolemaic_Kingdom,21
2023,Caesarion,Ptolemaic_Kingdom,2147
2023,Kingdom_of_Armenia_(antiquity),Orontes_III,1133
2023,Augustus,Rhodes,75
2023,Ptolemaic_Kingdom,Ankhwennefer_(pharaoh),54
2023,Dionysus,Roman_sculpture,219
2023,Ptolemaic_dynasty,Obesity,101
2023,Thoth,Koine_Greek,194
2023,Hellenistic_Greece,Kingdom_of_Pergamon,50
2023,Roman_dictator,Curule_seat,80
2023,Pharaoh,Maat,498
2023,Capitoline_Brutus,Roman_portraiture,30
2023,Cleopatra_(1963_film),Tracheotomy,27
2023,Roman_Republic,Macedonian_Wars,202
2023,Ancient_Rome,Punic_Wars,297
2023,Dhu_al-Qarnayn,Parthian_Empire,121
2023,Mediterranean_Sea,Phoenician_language,37
2023,45_BC,Julius_Caesar,22
2023,North_Rhine-Westphalia,Julius_Caesar,35
2023,The_Beast_(Revelation),Julius_Caesar,24
2023,Germans,Julius_Caesar,57
2023,Alexander_the_Great,Persepolis,295
2023,Juba_II,Royal_Mausoleum_of_Mauretania,122
2023,Amanirenas,Ancient_Rome,39
2023,Roman_Italy,Ancient_Rome,432
2023,Roman_Britain,Caligula,462
2023,Macedonian_nationalism,Ancient_Macedonians,57
2023,Alexandria,UTC+02:00,12
2023,Minouche_Shafik,Alexandria,215
2023,Zeeko_Zaki,Alexandria,219
2023,Parthian_Empire,Kingdom_of_Iberia,92
2023,Greece_national_football_team,Greek_language,70
2023,Greco-Roman_world,Greek_language,89
2023,Ptolemy_I_Soter,Antigonus_I_Monophthalmus,111
2023,Pompey,Roman_dictator,263
2023,Sextus_Julius_Caesar_(praetor_208_BC),Roman_dictator,43
2023,Porto,Roman_Empire,68
2023,Western_world,Roman_Empire,61
2023,List_of_political_entities_in_the_1st_century,Roman_Empire,42
2023,Tiberius_Claudius_Pompeianus,Roman_Empire,20
2023,Bakery,Roman_Empire,58
2023,The_empire_on_which_the_sun_never_sets,Roman_Empire,70
2023,Catacomb_of_Callixtus,Appian_Way,169
2023,Ali_ibn_Yahya_al-Armani,"Tarsus,_Mersin",11
2023,Lucius_Cornelius_Cinna,Roman_Republic,14
2023,Conflict_of_the_Orders,Roman_Republic,179
2023,Yeonsangun_of_Joseon,Eunuch,139
2023,Assassination_of_Julius_Caesar,Gaul,305
2023,Campaspe,Alexander_the_Great,73
2023,Trajan,Alexander_the_Great,33
2023,Ptolemy_I_Soter,Alexander_the_Great,4102
2023,Ancient_Rome,Ancient_history,522
2023,Parthian_Empire,Second_Triumvirate,13
2023,Ephesus,Lysimachus,50
2023,Ephesus,Croesus,60
2023,Parthian_Empire,Ahura_Mazda,101
2023,Cleopatra_in_Space_(TV_series),Ptolemy_XII_Auletes,39
2023,Cleopatra_(disambiguation),Cleopatra_(2013_film),117
2023,List_of_coupled_siblings,"Philip_Howard,_13th_Earl_of_Arundel",576
2023,Herculaneum_papyri,Battle_of_Actium,317
2023,Tulunids,Egyptian_language,177
2023,Ancient_Egypt,Smendes,54
2023,Liberators'_civil_war,Mark_Antony,649
2023,Something's_Got_to_Give,Cleopatra_(1963_film),136
2023,Second_Temple,Pompey,63
2023,Vorenus_and_Pullo,Pompey,614
2023,Mallian_people,Indo-Greek_Kingdom,32
2023,Hellenization,Indo-Greek_Kingdom,87
2023,Cleopatra,Josephus,112
2023,Arecaceae,Mediterranean_Sea,37
2023,Nazar_(amulet),Mediterranean_Sea,16
2023,Mark_Antony,Calpurnia_(wife_of_Caesar),54
2023,Koine_Greek,ISO_639-3,32
2023,Early_life_of_Cleopatra,Kingdom_of_Kush,60
2023,Ptolemy_XII_Auletes,Ptolemy_XIV_Philopator,630
2023,Historiography,German_historical_school,163
2023,Tigranocerta,Kingdom_of_Armenia_(antiquity),195
2023,Cataphract,Kingdom_of_Armenia_(antiquity),45
2023,Ancient_Egypt,Savanna,152
2023,Second_Triumvirate,Cisalpine_Gaul,55
2023,Avidius_Cassius,Roman_Egypt,51
2023,North_Africa_during_classical_antiquity,Mauretania,197
2023,Syrian_Wars,Cleopatra_I_Syra,49
2023,Alexandria,Viceroy,48
2023,Roman_Republic,Latins_(Italic_tribe),1148
2023,Hellenistic_period,Aristotle,22
2023,Afghanistan,Hellenistic_period,41
2023,Ancient_Greek_dialects,Hellenistic_period,97
2023,Second_Temple_period,Hellenistic_period,81
2023,Hoteps,Ancient_Egypt,66
2023,Ptolemaic_Kingdom,Cup_of_the_Ptolemies,102
2023,Library_of_Alexandria,Baghdad,32
2023,Roman_Empire,Science_in_classical_antiquity,283
2023,Cura_Annonae,Augustus,49
2023,Render_unto_Caesar,Augustus,45
2023,Senate_of_the_Roman_Empire,Augustus,114
2023,Shibli_Nomani,Historiography,46
2023,Amicitia,List_of_Roman_client_rulers,41
2023,Thirty-first_Dynasty_of_Egypt,Pharaoh,122
2023,Zipporah,Pharaoh,74
2023,Artaxerxes_I,Pharaoh,98
2023,Fifth_Dynasty_of_Egypt,Pharaoh,85
2023,Ancient_Egyptian_religion,Pharaoh,640
2023,Classical_Greece,Trojan_War,150
2023,Julius_Caesar,Alea_iacta_est,272
2023,Caligula,Pontoon_boat,23
2023,Marcus_Antonius_Antyllus,Caesarion,534
2023,Julius_Caesar,Cleopatra_and_Caesar_(painting),542
2023,List_of_literary_works_by_number_of_translations,Koine_Greek,112
2023,Octavia_the_Younger,Marcus_Vipsanius_Agrippa,445
2023,3rd_century,Parthian_Empire,31
2023,Taifa,Parthian_Empire,36
2023,Julius_Caesar,Lex_Trebonia_(55_BC),12
2023,Timeline_of_ancient_history,Julius_Caesar,52
2023,Roman_Empire_(TV_series),Julius_Caesar,604
2023,Pharaoh,Tomb_of_Tutankhamun,165
2023,Parthian_Empire,Ecbatana,1136
2023,Mediterranean_Sea,Aeolian_processes,12
2023,List_of_coupled_siblings,Seti_II,23
2023,Pompey,Pitched_battle,46
2023,Iberian_Peninsula,Caesar's_civil_war,34
2023,Latino-Faliscan_languages,Ancient_Rome,54
2023,Augustus,Standing_army,377
2023,Agrippina_the_Younger,Caligula,1302
2023,Suetonius,Caligula,49
2023,Classical_Greece,Spartan_hegemony,456
2023,Eunuch,Shalwar_kameez,56
2023,Alexander_the_Great,Jhelum_River,187
2023,Mediterranean_Sea,Myrtoan_Sea,119
2023,Ethnicity_of_Cleopatra,Christ_(title),30
2023,Royal_Jewelry_Museum,Alexandria,42
2023,Church_of_Alexandria,Alexandria,180
2023,Leprosy,Greek_language,27
2023,Judea,Greek_language,34
2023,List_of_political_parties_in_Greece,Greek_language,41
2023,Ptolemy_XIV_Philopator,Aconitum,378
2023,Legio_XIV_Gemina,Liberators'_civil_war,10
2023,Shelley_Haley,Cleopatra,32
2023,Cleopatra_Selene_II,Cleopatra,3225
2023,Government_of_Macedonia_(ancient_kingdom),Synedrion,164
2023,Ptolemy_I_Soter,Partition_of_Babylon,265
2023,Battle_of_Munda,Roman_dictator,26
2023,Assassination_of_Julius_Caesar,Rome,357
2023,Murmillo,Roman_Empire,25
2023,Papal_States,Roman_Empire,115
2023,Mount_Vesuvius,Roman_Empire,184
2023,Christianity_in_Albania,Roman_Empire,58
2023,Ancient_Rome,Roman_Empire,11705
2023,Denarius,Roman_Empire,22
2023,Great_Fire_of_Rome,Roman_Empire,11
2023,Seven_Sleepers,"Tarsus,_Mersin",59
2023,Wadjet,Egyptian_cobra,330
2023,Julius_Caesar,Aedile,225
2023,Alexander_the_Great,Gedrosia,285
2023,Ancient_Rome,Flush_toilet,47
2023,Aristotle_with_a_Bust_of_Homer,Alexander_the_Great,23
2023,Pella_(regional_unit),Alexander_the_Great,33
2023,Turkey,Alexander_the_Great,2039
2023,Sasanian_Empire,Alexander_the_Great,67
2023,Somatophylakes,Alexander_the_Great,213
2023,History_of_same-sex_unions,Alexander_the_Great,58
2023,Egyptian_cobra,Sahara,86
2023,Caesarion,Egyptian_language,77
2023,Heliopolis_(ancient_Egypt),Egyptian_language,93
2023,Mark_Antony,Rubicon,86
2023,Epistle_to_the_Colossians,Ephesus,114
2023,Colonnade,Ephesus,30
2023,İzmir_Province,Ephesus,105
2023,Nero_Claudius_Drusus,Mark_Antony,124
2023,Quintus_Sertorius,Pompey,43
2023,List_of_coupled_siblings,Kahoukapu,20
2023,Cleopatra,Ptolemy_V_Epiphanes,412
2023,State_of_Palestine,Mediterranean_Sea,273
2023,Toulouse,Mediterranean_Sea,53
2023,Republic_of_Genoa,Mediterranean_Sea,290
2023,Battle_of_Actium,Samos,42
2023,Cleopatra,Pompeii,90
2023,Eunuch,Jawdhar,57
2023,Parthian_Empire,"Ray,_Iran",931
2023,Alexandria,Herod_Agrippa,129
2023,Cleopatra,Sacrosanctity,249
2023,Roman_dictator,Sulla's_civil_war,101
2023,Ephesus,Church_of_Mary,89
2023,Roman_Empire,Sasanian_Empire,90
2023,Battle_of_Pharsalus,Battle_of_Pharsalus_(disambiguation),95
2023,History_of_the_steam_engine,Roman_Egypt,32
2023,Vandal_Kingdom,Mauretania,12
2023,Tacfarinas,Mauretania,45
2023,Thusnelda,Roman_triumph,73
2023,Ancient_Rome,Tetrarchy,116
2023,Cleopatra_Selene_II,Donations_of_Alexandria,44
2023,List_of_Roman_client_rulers,Client_kingdoms_in_ancient_Rome,38
2023,Hippopotamus,Ancient_Egypt,41
2023,Chicken,Ancient_Egypt,114
2023,Legatus,Augustus,228
2023,Triumvirate,Augustus,231
2023,Lavinia,Augustus,28
2023,Huni,Pharaoh,49
2023,Arsinoe_IV,Ptolemaic_Kingdom,195
2023,Conflagration,Library_of_Alexandria,282
2023,Porus_(TV_series),Death_of_Alexander_the_Great,146
2023,Sino-Roman_relations,Parthian_Empire,251
2023,Maratha_Army,Parthian_Empire,60
2023,Parthian_coinage,Parthian_Empire,49
2023,Medes,Parthian_Empire,438
2023,Nerva–Antonine_dynasty,Julius_Caesar,615
2023,Green_Caesar,Julius_Caesar,80
2023,Pompey,Imperator,59
2023,Ptolemy_I_Soter,Arsinoe_of_Macedon,1546
2023,Crisis_of_the_Roman_Republic,Caesar's_civil_war,473
2023,Altes_Museum,Frederick_William_III_of_Prussia,119
2023,Incitatus,Caligula,1140
2023,Marcus_Livius_Drusus_Claudianus,Caligula,54
2023,Drusus_Caesar,Caligula,123
2023,Benny_Hill,Burlesque,914
2023,List_of_cultural_depictions_of_Cleopatra,Cleopatra_(miniseries),383
2023,Roman_Empire,West_Asia,3290
2023,Geography_of_Egypt,Alexandria,100
2023,Planned_community,Alexandria,23
2023,History_of_the_Jews_in_the_Roman_Empire,Alexandria,164
2023,Christos_(given_name),Greek_language,12
2023,Koine_Greek_phonology,Greek_language,44
2023,Griko_people,Greek_language,21
2023,List_of_polyglots,Cleopatra,217
2023,Queen_(Nicki_Minaj_album),Cleopatra,12
2023,Lyndsey_Marshal,Cleopatra,61
2023,Library_of_Alexandria,Library_of_Pergamum,386
2023,Battle_of_Pharsalus,Evocatus,63
2023,Roman_Empire,Celtic_languages,92
2023,Ptolemy_XIV_Philopator,Marcus_Junius_Brutus,121
2023,Ancient_Carthage,Roman_Empire,413
2023,History_of_Iran,Roman_Empire,159
2023,Roman–Parthian_War_of_58–63,Roman_Empire,50
2023,Kingdom_of_Armenia_(antiquity),Parthian_language,94
2023,Augustus,Roman–Iranian_relations,34
2023,Taranto,Appian_Way,145
2023,Alexander_the_Great,Epirus_(ancient_state),504
2023,Indo-Greek_Kingdom,Kuninda_Kingdom,51
2023,Ptolemaic_Kingdom,Lingua_franca,85
2023,Florianus,"Tarsus,_Mersin",45
2023,Koine_Greek,Seleucid_Empire,67
2023,Roman_festivals,Roman_Republic,28
2023,Maniple_(military_unit),Roman_Republic,67
2023,List_of_Roman_emperors,Roman_Republic,564
2023,Love_Song_for_Illusion,Eunuch,17
2023,Epicureanism,Eunuch,31
2023,Jezebel,Eunuch,435
2023,Alexander_Helios,Cassius_Dio,53
2023,List_of_female_hereditary_monarchs,Adelaide_of_Auxerre_(born_c._870),39
2023,Sinbad_the_Sailor_(1947_film),Alexander_the_Great,15
2023,List_of_nicknames_used_by_Donald_Trump,Alexander_the_Great,168
2023,Siwa_Oasis,Alexander_the_Great,121
2023,Themistocles,Alexander_the_Great,24
2023,Skandor_Akbar,Alexander_the_Great,97
2023,Kandake,Alexander_the_Great,11
2023,Roman_Empire,Theodosius_I,252
2023,Cleopatra_(1963_film),Appian,113
2023,Old_Kingdom_of_Egypt,Egyptian_language,1099
2023,Writing_system,Egyptian_language,51
2023,Miriam_(given_name),Egyptian_language,39
2023,Horus,Egyptian_language,491
2023,Alexander_the_Great,Pamphylia,55
2023,Roman_Empire,Damnatio_ad_bestias,508
2023,Mediterranean_Sea,Barbary_pirates,86
2023,Antony's_Atropatene_campaign,Mark_Antony,287
2023,"Tarsus,_Mersin",Mark_Antony,258
2023,Mariamne_I,Mark_Antony,50
2023,Ancient_Egypt,Pyramid_of_Khafre,213
2023,Alexander_the_Great,Indo-Greek_Kingdom,145
2023,4th_century_BC,Classical_Greece,46
2023,Pompey,First_Triumvirate,1327
2023,Roman_triumph,Louis_XIII,10
2023,Prophet_Joseph_(TV_series),Nefertiti,340
2023,Augustus,Brindisi,134
2023,Mark_Antony,Demagogue,63
2023,Cleopatra_(1963_film),Alex_North,143
2023,Legio_VI_Ferrata,Battle_of_Pharsalus,10
2023,Julia_Minor_(grandmother_of_Augustus),Octavia_the_Younger,85
2023,Ethnicity_of_Cleopatra,Mary_Beard_(classicist),30
2023,Arab–Byzantine_wars,Kingdom_of_Armenia_(antiquity),33
2023,Pharaoh,Eighteenth_Dynasty_of_Egypt,621
2023,Cleopatra_(1963_film),Tillius_Cimber,25
2023,Antiochus_II_Theos,Ptolemaic_dynasty,11
2023,Lucius_Septimius,Assassination_of_Julius_Caesar,47
2023,Ancient_Egyptian_royal_titulary,Prehistoric_Egypt,32
2023,Caligula,Temple_of_Castor_and_Pollux,84
2023,Roman_Empire,Holy_Roman_Empire,1415
2023,Marian_reforms,Roman_triumph,52
2023,Classical_Greece,Magna_Graecia,21
2023,Ancient_Rome,Roman_conquest_of_the_Iberian_Peninsula,75
2023,Gnosis,Hellenistic_period,49
2023,Beit_She'an,Hellenistic_period,46
2023,Names_of_God_in_Judaism,Hellenistic_period,91
2023,Ptolemaic_cult_of_Alexander_the_Great,Hellenistic_period,56
2023,Maccabean_Revolt,Hellenistic_period,1745
2023,Sex_position,Hellenistic_period,112
2023,Alexander_the_Great,Socrates,124
2023,List_of_reptilian_humanoids,Ancient_Egypt,22
2023,Ancient_Egyptian_race_controversy,Ancient_Egypt,174
2023,Hapi_(Nile_god),Ancient_Egypt,43
2023,Fulvia,Augustus,135
2023,Lepidus,Augustus,956
2023,Nativity_of_Jesus,Augustus,192
2023,Ancient_Rome,Odoacer,46
2023,Parthian_Empire,Euphrates,298
2023,Histology,Historiography,92
2023,Augustus,Denarius,321
2023,Hedjet,Pharaoh,50
2023,Howard_Carter,Pharaoh,252
2023,Ra,Pharaoh,718
2023,Assassin's_Creed_Syndicate,Ptolemaic_Kingdom,161
2023,Hellenistic_armies,Ptolemaic_Kingdom,30
2023,Roman_Republic,Ptolemaic_Kingdom,103
2023,Imperial_Library_of_Constantinople,Library_of_Alexandria,125
2023,Augustus,Roman_Senate,257
2023,Alexandria,Sister_city,147
2023,Alexander_the_Great,The_Virtues_of_War,62
2023,Battle_of_Actium,Caesarion,659
2023,Isaiah_7:14,Koine_Greek,37
2023,Nunc_dimittis,Koine_Greek,13
2023,Roman_Empire,Economic_rationalism,22
2023,Caesar's_civil_war,Titus_Annius_Milo,145
2023,Seven_seals,Parthian_Empire,41
2023,List_of_female_hereditary_monarchs,List_of_regents,40
2023,Assassination_of_Julius_Caesar,Pontius_Aquila,610
2023,Numidian_cavalry,Julius_Caesar,12
2023,Battle_of_the_Sabis,Julius_Caesar,50
2023,Sulla,Julius_Caesar,1934
2023,List_of_early_Germanic_peoples,Julius_Caesar,57
2023,Livia,Julius_Caesar,110
2023,Troy,Julius_Caesar,91
2023,Historiography,Economic_history,40
2023,Roman_Empire,Vault_(architecture),107
2023,Numidia,Caesar's_civil_war,54
2023,Catilinarian_conspiracy,Caesar's_civil_war,155
2023,Domus_Tiberiana,Ancient_Rome,10
2023,Topography_of_ancient_Rome,Ancient_Rome,22
2023,Julius_Caesar,Plutarch,350
2023,Roman_Republic,Ancient_Roman_cuisine,79
2023,Mediterranean_Sea,Tunisia,247
2023,Alexander_the_Great,Caligula,843
2023,Ancient_Rome,List_of_Roman_emperors,177
2023,Peepshow_(burlesque),Burlesque,137
2023,Hellenistic_period,Gymnasium_(ancient_Greece),80
2023,Resplendent_quetzal,Diadem,11
2023,Grimoire,Ancient_Macedonians,51
2023,Roman_Egypt,Trajan,51
2023,Ptolemy_XII_Auletes,Aulus_Gabinius,57
2023,Status_of_Gibraltar,Alexandria,28
2023,Portus,Alexandria,14
2023,Copts,Alexandria,315
2023,Anglo-Egyptian_War,Alexandria,11
2023,List_of_cultural_depictions_of_Cleopatra,Cleopatra_(1912_film),100
2023,Prayer_of_Saint_Ephrem,Greek_language,58
2023,Antagonist,Greek_language,90
2023,Isaiah,Greek_language,19
2023,Egyptian_language,Greek_language,10
2023,Cleopatra_in_Space_(TV_series),Cleopatra,139
2023,Zulfiqar_(film),Cleopatra,112
2023,Inbreeding,Cleopatra,715
2023,Egyptian_Greeks,Cleopatra,215
2023,Parthian_Empire,Uruk,88
2023,Roman_magistrate,Roman_dictator,298
2023,First_Jewish–Roman_War,Roman_Empire,901
2023,The_History_of_the_Decline_and_Fall_of_the_Roman_Empire,Roman_Empire,394
2023,Florence,Roman_Empire,94
2023,Assassination_of_Julius_Caesar,War_of_Actium,387
2023,Pompey,Farsala,246
2023,Augustus,Curia,31
2023,Baaltars,"Tarsus,_Mersin",11
2023,Snakebite,Egyptian_cobra,114
2023,Caesar's_civil_war,Roman_Republic,508
2023,Ancient_Corinth,Roman_Republic,162
2023,Greece,Roman_Republic,557
2023,Villa,Roman_Republic,67
2023,Mughal_Harem,Eunuch,224
2023,Centenarian,Eunuch,79
2023,Eutropius_(consul_399),Eunuch,669
2023,Library_of_Alexandria,Pisistratus,63
2023,Library_of_Alexandria,Babylon,133
2023,Early_thermal_weapons,Alexander_the_Great,11
2023,History_of_the_Jews_in_Alexandria,Alexander_the_Great,112
2023,Germanicus,Alexander_the_Great,298
2023,List_of_explorers,Alexander_the_Great,202
2023,Mediterranean_Sea,Strait_of_Sicily,219
2023,Roman_Republic,Battle_of_Ticinus,10
2023,Alexander_the_Great,Temple_of_Artemis,1464
2023,Historiography,Athena,198
2023,Cleopatra,Mouseion,255
2023,Agora,Ephesus,72
2023,Legio_XIII_Gemina,Mark_Antony,32
2023,Julia_(mother_of_Mark_Antony),Mark_Antony,425
2023,Heliocles_I,Indo-Greek_Kingdom,130
2023,Classical_antiquity,Classical_Greece,224
2023,Augustus,Tigranes_V_of_Armenia,22
2023,Second_Barbary_War,Mediterranean_Sea,23
2023,Tethys_Ocean,Mediterranean_Sea,169
2023,Alfred_Nobel,Mediterranean_Sea,25
2023,Eunuch,John_Wilkes_Booth,62
2023,Antonia_Minor,Octavia_the_Younger,3265
2023,Pompey,Cato_the_Younger,374
2023,Alexander_the_Great,Indian_campaign_of_Alexander_the_Great,3798
2023,Caligula,Gnaeus_Cornelius_Lentulus_Gaetulicus_(consul_26),104
2023,Julius_Caesar,Lex_Julia_de_repetundis,85
2023,Marcus_Junius_Brutus,Assassination_of_Julius_Caesar,6808
2023,Alexandria,Roman_Egypt,225
2023,Pompey,Sestertius,50
2023,Greek_diaspora,Hellenistic_period,39
2023,Urfa,Hellenistic_period,130
2023,Mediterranean_Sea,Dardanelles,200
2023,Indus_Valley_Civilisation,Ancient_Egypt,2479
2023,Cyprus,Ancient_Egypt,136
2023,Photokeratitis,Ancient_Egypt,85
2023,Rijksmuseum_van_Oudheden,Ancient_Egypt,24
2023,"Abydos,_Egypt",Ancient_Egypt,95
2023,Night_at_the_Museum,Ancient_Egypt,33
2023,Milliarium_Aureum,Augustus,92
2023,Roman_calendar,Augustus,323
2023,Roman_Empire,Flavian_dynasty,153
2023,Eunuch,Coromandel_Coast,103
2023,Altes_Museum,Museumsinsel_(Berlin_U-Bahn),11
2023,"Abydos,_Egypt",Pharaoh,34
2023,Nyarlathotep,Pharaoh,66
2023,Ptolemy_XIII_Theos_Philopator,Ptolemaic_Kingdom,229
2023,Battle_of_Philippi,Ptolemaic_Kingdom,115
2023,List_of_libraries_in_the_ancient_world,Library_of_Alexandria,438
2023,Cleopatra_(1963_film),Jennings_Lang,100
2023,Ptolemy_I_Soter,Cleomenes_of_Naucratis,106
2023,Alexander_the_Great,Iranian_peoples,29
2023,Ethnicity_of_Cleopatra,Hellenistic_period,187
2023,Siege_of_Gaza,Death_of_Alexander_the_Great,27
2023,Martha,Koine_Greek,25
2023,Ptolemaic_army,Cleruchy,48
2023,Ptolemaic_dynasty,Cleopatra_IV,155
2023,Aurelia_(mother_of_Caesar),Julius_Caesar,592
2023,Curia_Julia,Julius_Caesar,153
2023,Legio_XIII_Gemina,Julius_Caesar,202
2023,Judaea_(Roman_province),Julius_Caesar,47
2023,Eunuch,Scythians,1103
2023,Hellenistic_Greece,Philip_V_of_Macedon,119
2023,Roman_Republic,Executive_magistrates_of_the_Roman_Republic,243
2023,Roman_Empire,Solidus_(coin),1746
2023,Library_of_Alexandria,Ptolemy_I_Soter,1530
2023,Ptolemaic_dynasty,Caesar's_civil_war,127
